Domain,Rank,Category,Language,SLD,SLD Rank,SLD Category,SLD Language,DNS,HTTP,IP,IP Details,,,,
songmelody.ir,183802,,,songmelody.ir,183802,,,N,N,Y,5.9.175.164,Y,DE,None,51.0/9.0
info-soap.com,183811,,,info-soap.com,183811,,,N,N,Y,218.219.71.65,Y,JP,None,35.69/139.69
a1te.com,183879,,,a1te.com,183879,,,N,N,Y,216.127.183.194,Y,US,Canyon Country,34.4065/-118.4015
beerbottle.ru,183916,,,beerbottle.ru,183916,,,N,N,P,90.156.201.104,Y,RU,None,60.0/100.0
,,,,,,,,,,,90.156.201.101,N,RU,None,60.0/100.0
,,,,,,,,,,,90.156.201.25,N,RU,None,60.0/100.0
,,,,,,,,,,,90.156.201.78,N,RU,None,60.0/100.0
xvideosq.com,183921,,,xvideosq.com,183921,,,N,Y,N,198.27.82.47,N,CA,Montreal,45.5078/-73.5804
tecmilenio-rd.com,183923,,,tecmilenio-rd.com,183923,,,N,N,Y,50.21.181.12,Y,US,Wayne,40.0548/-75.4083
serve-hosting.net,183957,,,serve-hosting.net,183957,,,N,N,Y,216.180.247.114,Y,US,Atlanta,33.7257/-84.4309
www.itwebafrica.com,,,,itwebafrica.com,183993,,,N,N,Y,41.86.108.31,Y,ZA,None,-29.0/24.0
ctis.com.br,184045,,,ctis.com.br,184045,,,N,N,Y,200.162.123.67,Y,BR,None,-10.0/-55.0
jornaldelondrina.com.br,184052,,,jornaldelondrina.com.br,184052,,,N,N,Y,189.125.154.139,Y,BR,Ṣo Paulo,-23.4733/-46.6658
heckofabunch6.com,184232,,,heckofabunch6.com,184232,,,N,N,Y,208.109.255.42,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,216.69.185.42,Y,US,Scottsdale,33.6119/-111.8906
khabarlatef.com,184235,,,khabarlatef.com,184235,,,N,N,Y,108.178.61.42,Y,US,Chicago,41.8825/-87.6441
proxysan.info,184241,,,proxysan.info,184241,,,N,Y,N,192.111.148.164,N,US,Lenoir,35.9726/-81.5513
southerntravelsindia.com,184243,,,southerntravelsindia.com,184243,,,N,N,Y,202.65.157.209,Y,IN,None,20.0/77.0
12345proxy.net,184290,,,12345proxy.net,184290,,,Y,Y,N,50.7.98.12,N,US,Los Angeles,34.053/-118.2642
rssboard.org,184338,,,rssboard.org,184338,,,N,N,Y,98.124.198.1,Y,US,Kirkland,47.6727/-122.1873
stratics.com,184340,,,stratics.com,184340,,,N,N,Y,198.176.28.24,Y,US,None,38.0/-97.0
gaursonsindia.com,184372,,,gaursonsindia.com,184372,,,N,N,Y,182.18.165.201,Y,IN,None,20.0/77.0
phs.org,184381,,,phs.org,184381,,,N,N,Y,206.169.131.68,Y,US,Albuquerque,35.0845/-106.6511
maomaotlbb.com,184407,,,maomaotlbb.com,184407,,,N,Y,N,176.74.176.179,N,GB,None,51.5/-0.13
www.doubleprizes.com,,,,doubleprizes.com,184470,,,N,N,P,107.22.234.17,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,107.22.233.248,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,184.73.171.204,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,107.21.106.65,N,US,Ashburn,39.0437/-77.4875
dory.ro,184524,,,dory.ro,184524,,,N,N,Y,188.213.205.115,Y,RO,None,46.0/25.0
planetrobby.com,184541,,,planetrobby.com,184541,,,N,N,Y,50.63.202.4,Y,US,Scottsdale,33.6119/-111.8906
kermalkom.com,184597,,,kermalkom.com,184597,,,N,N,Y,69.162.84.134,Y,US,Dallas,32.7791/-96.8028
passagemaerea.com,184624,,,passagemaerea.com,184624,,,N,N,Y,177.47.103.21,Y,BR,None,-10.0/-55.0
firstcitizenstt.net,184713,,,firstcitizenstt.net,184713,,,N,N,Y,209.94.203.71,Y,TT,None,11.0/-61.0
nfhsnetwork.com,184726,,,nfhsnetwork.com,184726,,,N,N,P,107.22.233.248,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,174.129.23.129,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,174.129.23.70,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,184.73.171.204,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,96.45.82.5,N,US,Reston,38.9311/-77.3489
,,,,,,,,,,,96.45.82.197,N,US,Reston,38.9311/-77.3489
,,,,,,,,,,,96.45.82.133,N,US,Reston,38.9311/-77.3489
,,,,,,,,,,,96.45.82.69,N,US,Reston,38.9311/-77.3489
bizdays.com,184748,,,bizdays.com,184748,,,N,N,Y,216.218.184.22,Y,US,Fremont,37.5155/-121.8962
topproducthere.com,184774,,,topproducthere.com,184774,,,N,N,Y,192.64.178.137,Y,US,Akron,41.1537/-81.6374
dirbit.com,184789,,,dirbit.com,184789,,,N,N,Y,216.224.180.65,Y,US,Pittsford,43.0511/-77.5224
flamengorj.com.br,184844,,,flamengorj.com.br,184844,,,N,N,Y,68.233.242.143,Y,US,Tampa,27.9987/-82.5156
bringr.com,184945,,,bringr.com,184945,,,N,N,P,208.73.211.249,Y,US,Los Angeles,34.0533/-118.2549
,,,,,,,,,,,208.73.211.182,N,US,Los Angeles,34.0533/-118.2549
,,,,,,,,,,,208.73.211.177,N,US,Los Angeles,34.0533/-118.2549
,,,,,,,,,,,208.73.211.236,N,US,Los Angeles,34.0533/-118.2549
,,,,,,,,,,,208.73.211.164,N,US,Los Angeles,34.0533/-118.2549
fan-site.net,184966,,,fan-site.net,184966,,,N,N,Y,202.147.63.44,Y,JP,None,35.69/139.69
infochannel.com.mx,185075,,,infochannel.com.mx,185075,,,N,N,Y,184.168.221.19,Y,US,Scottsdale,33.6119/-111.8906
laifu.org,185120,,,laifu.org,185120,,,N,Y,N,118.192.129.252,N,CN,Beijing,39.9289/116.3883
ntt-finance.co.jp,185130,,,ntt-finance.co.jp,185130,,,N,N,P,210.136.110.7,Y,JP,None,35.69/139.69
,,,,,,,,,,,210.136.110.6,Y,JP,None,35.69/139.69
,,,,,,,,,,,210.136.110.48,N,JP,None,35.69/139.69
,,,,,,,,,,,210.136.110.49,N,JP,None,35.69/139.69
www.tre-sp.jus.br,,,,tre-sp.jus.br,185146,,,N,N,Y,189.125.47.44,Y,BR,None,-10.0/-55.0
catversushuman.com,185282,,,catversushuman.com,185282,,,N,N,P,50.63.202.8,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,216.239.34.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.38.21,N,US,Mountain View,37.4192/-122.0574
tone-and-tighten.com,185313,,,tone-and-tighten.com,185313,,,N,N,Y,184.168.221.1,Y,US,Scottsdale,33.6119/-111.8906
firstclap.in,185314,,,firstclap.in,185314,,,N,N,P,184.168.221.3,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,216.239.32.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.34.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.38.21,N,US,Mountain View,37.4192/-122.0574
vacationowners.net,185345,,,vacationowners.net,185345,,,N,N,Y,98.124.198.1,Y,US,Kirkland,47.6727/-122.1873
collegehunkshaulingjunk.com,185370,,,collegehunkshaulingjunk.com,185370,,,N,N,P,199.83.129.172,Y,US,Los Angeles,34.0522/-118.2437
,,,,,,,,,,,199.83.134.189,N,US,Dover,39.1588/-75.4941
randomchoicez.com,185431,,,randomchoicez.com,185431,,,N,N,P,184.168.221.28,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,216.239.34.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.38.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.32.21,N,US,Mountain View,37.4192/-122.0574
changerequest.com,185496,,,changerequest.com,185496,,,N,N,Y,184.106.199.237,Y,US,San Antonio,29.4889/-98.3987
chicablogger.com,185538,,,chicablogger.com,185538,,,N,N,Y,206.190.129.126,Y,US,Providence,41.6929/-111.8147
www.aeon.co.th,,,,aeon.co.th,185554,,,N,N,P,202.80.225.3,Y,TH,None,15.0/100.0
,,,,,,,,,,,58.97.117.3,N,TH,Bangkok,13.754/100.5014
,,,,,,,,,,,115.31.131.3,N,TH,Bangkok,13.754/100.5014
fiat.com.ar,185555,,,fiat.com.ar,185555,,,N,N,Y,190.220.1.55,Y,AR,Buenos Aires,-34.5875/-58.6725
rdi-board.com,185576,,,rdi-board.com,185576,,,N,N,P,190.93.251.110,Y,CR,San Jos̩,9.9333/-84.0833
,,,,,,,,,,,190.93.250.110,N,CR,San Jos̩,9.9333/-84.0833
eassuranthealth.com,185670,,,eassuranthealth.com,185670,,,N,N,Y,167.79.58.9,Y,US,New York,40.7055/-74.005
attijariwafa.com,185672,,,attijariwafa.com,185672,,,N,N,P,196.12.207.0,Y,MA,None,32.0/-5.0
,,,,,,,,,,,194.204.196.34,N,MA,None,32.0/-5.0
bpel.net,185686,,,bpel.net,185686,,,N,N,Y,217.171.160.11,Y,IT,None,42.8333/12.8333
bjnewlife.org,185714,,,bjnewlife.org,185714,,,N,Y,N,222.231.32.115,N,KR,Seoul,37.5985/126.9783
www.bjnewlife.org,,,,bjnewlife.org,185714,,,Y,Y,N,222.231.32.115,N,KR,Seoul,37.5985/126.9783
qqmyq.info,185744,,,qqmyq.info,185744,,,N,N,Y,184.168.221.76,Y,US,Scottsdale,33.6119/-111.8906
teiep.gr,185752,,,teiep.gr,185752,,,N,N,Y,195.130.72.1,Y,GR,None,39.0/22.0
flipta.com,185755,,,flipta.com,185755,,,N,N,Y,74.80.175.101,Y,US,South Bend,41.6565/-86.3473
myanmarcelebrity.com,185763,,,myanmarcelebrity.com,185763,,,N,N,Y,50.63.202.16,Y,US,Scottsdale,33.6119/-111.8906
fblikesboost.com,185816,,,fblikesboost.com,185816,,,N,N,Y,69.175.94.114,Y,US,Chicago,41.8876/-87.6368
www.eve-survival.org,,,,eve-survival.org,185828,,,N,N,Y,74.208.7.63,Y,US,Wayne,40.0548/-75.4083
cabel.it,185852,,,cabel.it,185852,,,N,N,P,93.92.184.13,Y,IT,None,42.8333/12.8333
,,,,,,,,,,,93.92.184.17,Y,IT,None,42.8333/12.8333
,,,,,,,,,,,93.92.184.11,N,IT,None,42.8333/12.8333
touro.edu,185895,,,touro.edu,185895,,,N,N,P,192.245.89.131,Y,US,New York,40.7391/-73.9826
,,,,,,,,,,,192.245.89.10,N,US,New York,40.7391/-73.9826
cproxy.com,185903,,,cproxy.com,185903,,,Y,Y,N,87.236.194.107,N,CZ,Prague,50.0833/14.4667
lux777.com,185985,,,lux777.com,185985,,,N,N,Y,37.59.222.97,Y,FR,None,48.86/2.35
msfabulous.com,186059,,,msfabulous.com,186059,,,N,N,Y,50.63.202.21,Y,US,Scottsdale,33.6119/-111.8906
amnesty.org.uk,186111,,,amnesty.org.uk,186111,,,N,Y,N,213.253.61.168,N,GB,None,51.5/-0.13
sit-mexico.com,186137,,,sit-mexico.com,186137,,,N,N,Y,95.211.75.247,Y,NL,None,52.5/5.75
chinahunts.com,186148,,,chinahunts.com,186148,,,N,Y,N,,,,,
runwaynine.com,186208,,,runwaynine.com,186208,,,N,N,Y,208.94.138.244,Y,US,Concord,42.4586/-71.3597
www.bar-guzin.com,,,,bar-guzin.com,186232,,,N,N,Y,195.128.128.21,Y,SI,None,46.0/15.0
www.netratings.co.jp,,,,netratings.co.jp,186263,,,N,N,Y,49.212.34.124,Y,JP,Osaka,34.6864/135.52
nightmusic66.ir,186326,,,nightmusic66.ir,186326,,,N,N,Y,144.76.104.11,Y,DE,None,51.0/9.0
wdfi.org,186434,,,wdfi.org,186434,,,N,N,Y,165.189.151.51,Y,US,Madison,43.0696/-89.4239
tampaelectric.com,186440,,,tampaelectric.com,186440,,,N,N,Y,12.171.196.97,Y,US,None,38.0/-97.0
kord-music41.ir,186470,,,kord-music41.ir,186470,,,N,N,Y,207.182.143.10,Y,US,Columbus,40.0842/-82.9378
casamientosonline.com,186485,,,casamientosonline.com,186485,,,N,N,Y,190.7.29.22,Y,AR,Federal,-30.9546/-58.7833
mosalsalate.net,186575,,,mosalsalate.net,186575,,,N,N,P,184.168.221.20,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,216.239.34.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.38.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.32.21,N,US,Mountain View,37.4192/-122.0574
hostingyganancias.com,186601,,,hostingyganancias.com,186601,,,N,N,Y,97.79.236.70,Y,US,None,38.0/-97.0
heartofavagabond.com,186652,,,heartofavagabond.com,186652,,,N,N,Y,80.172.225.130,Y,PT,None,39.5/-8.0
112oordopjes.nl,186665,,,112oordopjes.nl,186665,,,N,N,Y,164.138.25.247,Y,NL,None,52.5/5.75
linxs.com.bo,186684,,,linxs.com.bo,186684,,,N,N,Y,67.23.253.86,Y,US,Orlando,28.5445/-81.3706
joshuafletcher.com,186801,,,joshuafletcher.com,186801,,,N,N,Y,174.37.118.12,Y,US,Dallas,32.9299/-96.8353
laencontre.com,186806,,,laencontre.com,186806,,,N,N,Y,199.195.196.44,Y,US,Logan,41.7048/-111.8709
klimaka.gr,186831,,,klimaka.gr,186831,,,N,N,Y,87.230.13.185,Y,DE,Host,51.65/6.1833
proxyfree.org,186960,,,proxyfree.org,186960,,,N,Y,N,199.233.247.52,N,US,Atlanta,33.7516/-84.3915
aapkabaap.in,186981,,,aapkabaap.in,186981,,,N,N,Y,50.63.202.10,Y,US,Scottsdale,33.6119/-111.8906
archeage.jp,187046,,,archeage.jp,187046,,,N,N,Y,203.141.243.57,Y,JP,None,35.69/139.69
findlocalweather.com,187102,,,findlocalweather.com,187102,,,N,N,Y,174.36.49.156,Y,US,Dallas,32.9299/-96.8353
ipsdns.com,187105,,,ipsdns.com,187105,,,N,N,Y,75.126.175.122,Y,US,Dallas,32.9299/-96.8353
swisswebproxy.ch,187123,,,swisswebproxy.ch,187123,,,N,Y,N,82.220.34.4,N,CH,None,47.0/8.0
cortexi.com,187177,,,cortexi.com,187177,,,N,N,Y,107.170.58.179,Y,US,New York,40.7267/-73.9981
greenoptimistic.com,187249,,,greenoptimistic.com,187249,,,N,N,P,199.83.129.59,Y,US,Los Angeles,34.0522/-118.2437
,,,,,,,,,,,199.83.128.186,N,US,None,35.2271/-80.8431
heishou.cn,187272,,,heishou.cn,187272,,,N,N,Y,208.81.164.160,Y,US,Clackamas,45.4133/-122.4992
merchantcentric.com,187273,,,merchantcentric.com,187273,,,N,N,Y,184.168.221.18,Y,US,Scottsdale,33.6119/-111.8906
pfestore.com,187296,,,pfestore.com,187296,,,N,N,Y,209.34.253.245,Y,US,Charlotte,35.2271/-80.8431
www.staywellsolutionsonline.com,,,,staywellsolutionsonline.com,187308,,,N,N,Y,66.133.102.159,Y,US,Englewood,39.6237/-104.8738
cartoonpornx.net,187377,,,cartoonpornx.net,187377,,,N,N,Y,205.196.17.35,Y,US,Las Vegas,36.1443/-115.183
kelleyrosano.com,187463,,,kelleyrosano.com,187463,,,N,N,Y,72.167.232.235,Y,US,Scottsdale,33.6119/-111.8906
seadragon.net,187465,,,seadragon.net,187465,,,N,N,Y,203.22.204.73,Y,AU,None,-27.0/133.0
www.hourb.com,,,,hourb.com,187483,,,N,N,Y,199.83.129.87,Y,US,Los Angeles,34.0522/-118.2437
magiclogix.com,187528,,,magiclogix.com,187528,,,N,N,Y,216.194.166.182,Y,US,Los Angeles,33.9571/-118.4041
xxxzeedonline.com,187534,,,xxxzeedonline.com,187534,,,N,N,Y,184.168.221.20,Y,US,Scottsdale,33.6119/-111.8906
puiching.edu.hk,187582,,,puiching.edu.hk,187582,,,N,N,Y,202.84.162.130,Y,HK,None,22.25/114.1667
entetsu.co.jp,187620,,,entetsu.co.jp,187620,,,N,N,Y,219.124.159.25,Y,JP,None,35.69/139.69
efl.com.pl,187730,,,efl.com.pl,187730,,,N,N,Y,195.205.44.250,Y,PL,Warzachewka Polska,52.5931/19.0894
khersonline.net,187792,,,khersonline.net,187792,,,N,N,Y,91.200.60.58,Y,UA,None,49.0/32.0
raciborz.com.pl,187802,,,raciborz.com.pl,187802,,,N,N,Y,31.6.70.21,Y,PL,None,52.0/20.0
www.legends.org.za,,,,legends.org.za,187884,,,N,N,Y,196.36.198.4,Y,ZA,None,-29.0/24.0
yourdailypornstars.com,188057,,,yourdailypornstars.com,188057,,,N,N,Y,98.142.222.186,Y,US,Atlanta,33.7516/-84.3915
themoneypagesforum.com,188117,,,themoneypagesforum.com,188117,,,N,N,Y,50.63.202.4,Y,US,Scottsdale,33.6119/-111.8906
homescouting.com,188132,,,homescouting.com,188132,,,N,N,Y,67.110.51.56,Y,US,None,38.0/-97.0
jroo.me,188183,,,jroo.me,188183,,,N,N,Y,76.76.15.87,Y,US,Charlotte,35.1681/-80.9153
www.jroo.me,,,,jroo.me,188183,,,N,N,P,76.76.15.87,Y,US,Charlotte,35.1681/-80.9153
,,,,,,,,,,,69.59.28.217,Y,US,Charlotte,35.1681/-80.9153
,,,,,,,,,,,76.76.11.219,N,US,Charlotte,35.1681/-80.9153
iomrga.com,188184,,,iomrga.com,188184,,,N,N,Y,209.222.14.3,Y,US,Matawan,40.4169/-74.2579
mitchatnim.co.il,188186,,,mitchatnim.co.il,188186,,,N,N,Y,82.80.218.238,Y,IL,None,31.5/34.75
uhv.edu,188187,,,uhv.edu,188187,,,N,N,P,129.7.112.105,Y,US,Houston,29.834/-95.4342
,,,,,,,,,,,129.7.112.102,Y,US,Houston,29.834/-95.4342
,,,,,,,,,,,129.7.183.8,Y,US,Houston,29.834/-95.4342
,,,,,,,,,,,129.7.126.14,Y,US,Houston,29.834/-95.4342
,,,,,,,,,,,129.7.112.101,Y,US,Houston,29.834/-95.4342
,,,,,,,,,,,129.7.112.103,Y,US,Houston,29.834/-95.4342
,,,,,,,,,,,129.7.127.3,Y,US,Houston,29.834/-95.4342
,,,,,,,,,,,172.21.21.151,N,,,
,,,,,,,,,,,172.21.21.147,N,,,
,,,,,,,,,,,10.7.113.10,N,,,
frof.com,188193,,,frof.com,188193,,,N,N,Y,38.115.17.67,Y,US,None,38.0/-97.0
mythe3.com,188238,,,mythe3.com,188238,,,N,Y,N,114.80.210.91,N,CN,Shanghai,31.0456/121.3997
holostyak.com,188272,,,holostyak.com,188272,,,N,N,Y,64.34.89.155,Y,US,New York,40.6888/-74.0203
spritamplifier.com,188295,,,spritamplifier.com,188295,,,N,N,Y,108.163.255.202,Y,US,Chicago,41.8876/-87.6368
asiteaboutnothing.net,188313,,,asiteaboutnothing.net,188313,,,N,N,Y,108.160.149.97,Y,US,Piscataway,40.5516/-74.4637
worldforceclan.com,188330,,,worldforceclan.com,188330,,,N,N,Y,65.254.250.109,Y,US,Burlington,42.5051/-71.2047
banpro.com.ni,188331,,,banpro.com.ni,188331,,,N,N,Y,200.10.205.3,Y,NI,None,13.0/-85.0
engineer.or.jp,188366,,,engineer.or.jp,188366,,,N,N,Y,221.186.144.194,Y,JP,Tokyo,35.685/139.7514
chourok.net,188404,,,chourok.net,188404,,,N,N,Y,37.59.35.31,Y,FR,None,48.86/2.35
hotfrog.co.id,188462,,,hotfrog.co.id,188462,,,N,N,Y,98.129.61.117,Y,US,San Antonio,29.4889/-98.3987
tamiltvshows.org,188469,,,tamiltvshows.org,188469,,,N,N,P,184.168.221.68,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,216.239.34.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.38.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.32.21,N,US,Mountain View,37.4192/-122.0574
www.adnext.fr,,,,adnext.fr,188507,,,N,N,Y,195.110.13.4,Y,FR,Drancy,48.9258/2.4453
favbuy.com,188585,,,favbuy.com,188585,,,N,N,Y,184.168.221.31,Y,US,Scottsdale,33.6119/-111.8906
fpshosting.net,188616,,,fpshosting.net,188616,,,N,N,Y,216.246.109.25,Y,US,Buffalo,42.9864/-78.7279
antonline.com,188635,,,antonline.com,188635,,,N,N,Y,64.207.15.51,Y,US,Atlanta,33.9829/-84.3242
www.dyn.pl,,,,dyn.pl,188643,,,N,N,Y,87.98.232.79,Y,PL,None,52.0/20.0
www.smartlink.com.vn,,,,smartlink.com.vn,188652,,,N,N,Y,112.213.94.244,Y,VN,Thanh Nguyen,9.8478/106.3456
fashionplaytes.com,188653,,,fashionplaytes.com,188653,,,N,N,Y,184.168.221.1,Y,US,Scottsdale,33.6119/-111.8906
zohradating.com,188655,,,zohradating.com,188655,,,N,N,Y,192.145.233.182,Y,US,Los Angeles,33.9571/-118.4041
flintandtinderusa.com,188664,,,flintandtinderusa.com,188664,,,N,N,Y,184.168.221.12,Y,US,Scottsdale,33.6119/-111.8906
pblearn.com,188700,,,pblearn.com,188700,,,N,N,Y,98.124.198.1,Y,US,Kirkland,47.6727/-122.1873
fibhaber.com,188724,,,fibhaber.com,188724,,,N,Y,N,77.92.144.3,N,TR,Sanayi,36.9031/30.6991
ortel.net,188727,,,ortel.net,188727,,,N,N,Y,202.62.224.5,Y,IN,None,20.0/77.0
fullygame.net,188736,,,fullygame.net,188736,,,N,N,Y,184.168.221.9,Y,US,Scottsdale,33.6119/-111.8906
decrypter-le.net,188768,,,decrypter-le.net,188768,,,N,N,Y,62.210.196.170,Y,FR,None,48.86/2.35
heacademy.ac.uk,188881,,,heacademy.ac.uk,188881,,,N,N,Y,81.171.224.75,Y,GB,Star,51.9864/-4.5578
webwindows.co.uk,188886,,,webwindows.co.uk,188886,,,N,N,Y,188.39.30.137,Y,GB,None,51.5/-0.13
biseda151.org,188888,,,biseda151.org,188888,,,N,N,Y,31.207.19.21,Y,CZ,None,49.75/15.5
electriciantalk.com,188902,,,electriciantalk.com,188902,,,N,N,Y,208.43.210.234,Y,US,Dallas,32.9299/-96.8353
proxyguru.info,188942,,,proxyguru.info,188942,,,N,Y,N,192.111.148.163,N,US,Lenoir,35.9726/-81.5513
damatajhiz.com,188994,,,damatajhiz.com,188994,,,N,N,Y,164.138.17.17,Y,IR,Ravand,34.0189/51.3467
checkngo.com,188999,,,checkngo.com,188999,,,N,N,Y,74.115.186.7,Y,US,Cincinnati,39.2066/-84.3964
stonebrewing.com,189009,,,stonebrewing.com,189009,,,N,N,Y,98.124.198.1,Y,US,Kirkland,47.6727/-122.1873
zakerin-313.ir,189056,,,zakerin-313.ir,189056,,,N,N,Y,63.141.253.27,Y,US,Kansas City,39.1472/-94.5735
www.classicly.com,,,,classicly.com,189100,,,N,N,P,184.73.165.65,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,107.21.106.77,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,50.16.215.104,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,107.21.95.3,N,US,Ashburn,39.0437/-77.4875
xys.org,189132,,,xys.org,189132,,,N,Y,N,142.4.16.124,N,US,Provo,40.2181/-111.6133
ipcs.org,189134,,,ipcs.org,189134,,,N,N,Y,64.131.66.41,Y,US,Reston,38.9311/-77.3489
tokusatsus.com.br,189176,,,tokusatsus.com.br,189176,,,N,N,Y,74.125.47.121,Y,US,Mountain View,37.4192/-122.0574
lovvvit.com,189254,,,lovvvit.com,189254,,,N,N,Y,96.44.183.37,Y,US,Los Angeles,34.0438/-118.2512
ineedaplaydate.com,189291,,,ineedaplaydate.com,189291,,,N,N,P,184.168.221.25,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,216.239.34.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.38.21,N,US,Mountain View,37.4192/-122.0574
theme2html.com,189319,,,theme2html.com,189319,,,N,N,Y,74.220.215.213,Y,US,Provo,40.2181/-111.6133
chaco.gov.ar,189332,,,gov.ar,8550,,,N,N,P,201.217.244.183,Y,AR,None,-34.0/-64.0
,,,,,,,,,,,201.217.244.195,N,AR,None,-34.0/-64.0
uwb.edu,189356,,,uwb.edu,189356,,,N,N,P,140.142.158.99,Y,US,Seattle,47.6606/-122.2919
,,,,,,,,,,,69.91.206.207,Y,US,Seattle,47.6606/-122.2919
,,,,,,,,,,,69.91.206.29,Y,US,Seattle,47.6606/-122.2919
,,,,,,,,,,,140.142.158.98,Y,US,Seattle,47.6606/-122.2919
,,,,,,,,,,,69.91.206.28,N,US,Seattle,47.6606/-122.2919
www.uwb.edu,,,,uwb.edu,189356,,,N,N,Y,69.91.206.112,Y,US,Seattle,47.6606/-122.2919
www.ganhar-dinheiro-na-web.com,,,,ganhar-dinheiro-na-web.com,189381,,,N,N,Y,67.228.251.86,Y,US,Dallas,32.9299/-96.8353
worlddaily.com,189425,,,worlddaily.com,189425,,,N,N,Y,195.149.84.100,Y,GB,None,51.5/-0.13
,,,,,,,,,,,195.149.84.101,Y,GB,None,51.5/-0.13
bobbiskozykitchen.com,189428,,,bobbiskozykitchen.com,189428,,,N,N,Y,184.168.221.12,Y,US,Scottsdale,33.6119/-111.8906
papago.com.tw,189429,,,papago.com.tw,189429,,,N,N,Y,211.75.129.8,Y,TW,None,23.5/121.0
al-aures.com,189456,,,al-aures.com,189456,,,N,N,Y,46.105.105.83,Y,FR,None,48.86/2.35
caricatura-ta.ro,189469,,,caricatura-ta.ro,189469,,,N,N,Y,86.106.30.37,Y,RO,None,46.0/25.0
englishkitab.com,189599,,,englishkitab.com,189599,,,N,N,Y,184.168.221.12,Y,US,Scottsdale,33.6119/-111.8906
zelo.com.br,189736,,,zelo.com.br,189736,,,N,N,Y,187.8.45.0,Y,BR,None,-10.0/-55.0
matrag.com,189762,,,matrag.com,189762,,,N,N,Y,198.154.96.186,Y,US,Dallas,32.7825/-96.8207
ambev.com.br,189811,,,ambev.com.br,189811,,,N,N,Y,54.232.194.237,Y,BR,Ṣo Paulo,-23.4733/-46.6658
naourown.com,189833,,,naourown.com,189833,,,N,N,Y,50.63.202.26,Y,US,Scottsdale,33.6119/-111.8906
acitydiscount.com,189879,,,acitydiscount.com,189879,,,N,N,P,199.83.129.97,Y,US,Los Angeles,34.0522/-118.2437
,,,,,,,,,,,199.83.128.97,N,US,None,35.2271/-80.8431
galofrito.com.br,189904,,,galofrito.com.br,189904,,,N,N,Y,200.98.197.34,Y,BR,None,-10.0/-55.0
kuzelky.cz,189905,,,kuzelky.cz,189905,,,N,N,Y,93.190.48.1,Y,CZ,None,49.75/15.5
plugpower.com,189922,,,plugpower.com,189922,,,N,N,Y,66.109.33.120,Y,US,Albany,42.6568/-73.7469
syb369.com,190046,,,syb369.com,190046,,,N,N,Y,50.63.202.68,Y,US,Scottsdale,33.6119/-111.8906
entertainsports.com,190089,,,entertainsports.com,190089,,,N,N,Y,108.178.14.218,Y,US,Chicago,41.8825/-87.6441
www.miniforum.net,,,,miniforum.net,190133,,,N,N,Y,59.188.9.100,Y,HK,None,22.25/114.1667
ytview.com,190156,,,ytview.com,190156,,,N,N,P,50.63.202.17,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,216.239.34.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.38.21,N,US,Mountain View,37.4192/-122.0574
